"STATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00451233","2017-06-15",,,,,"1.3",",,7,0800","0.0",",,7,","0.0",",,7,","15.0",",,7","6.7",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2017-06-16",,,,,"58.2",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","8.9",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2017-06-17",,,,,"5.3",",,7,0800","0.0",",,7,","0.0",",,7,","12.8",",,7","7.8",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2017-06-18",,,,,"10.7",",,7,0800","0.0",",,7,","0.0",",,7,","16.1",",,7","8.9",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2017-06-19",,,,,"1.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.3",",,7","10.6",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2017-06-20",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.2",",,7","12.2",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2017-06-21",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","19.4",",,7","5.6",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2017-06-22",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","16.1",",,7","6.1",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2017-06-23",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.0",",,7","6.7",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2017-06-24",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","23.3",",,7","9.4",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2017-06-25",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","30.0",",,7","11.7",",,7","18.3",",,7,0800",,,,,,
"USC00451233","2017-06-26",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","33.9",",,7","13.9",",,7","13.9",",,7,0800",,,,,,
"USC00451233","2017-06-27",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.9",",,7","8.9",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2017-06-28",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","8.9",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2017-06-29",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","8.9",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2017-06-30",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.8",",,7","10.0",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2017-07-01",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","24.4",",,7","9.4",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2017-07-02",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.9",",,7","9.4",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2017-07-03",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.6",",,7","10.0",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2017-07-04",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","15.6",",,7","10.0",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2017-07-05",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.6",",,7","10.6",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2017-07-06",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","25.6",",,7","10.6",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2017-07-07",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","26.1",",,7","11.7",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2017-07-08",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","19.4",",,7","10.6",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2017-07-09",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.8",",,7","10.6",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2017-07-10",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.2",",,7","12.2",",,7","14.4",",,7,0800",,,,,,
"USC00451233","2017-07-11",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.9",",,7","9.4",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2017-07-12",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.9",",,7","8.9",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2017-07-13",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","21.7",",,7","9.4",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2017-07-14",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.9",",,7","8.9",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2017-07-15",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.8",",,7","8.9",",,7","16.1",",,7,0800",,,,,,
"USC00451233","2017-07-16",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","21.7",",,7","9.4",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2017-07-17",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.2",",,7","7.8",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2017-07-18",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.0",",,7","8.3",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2017-07-19",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","23.3",",,7","8.9",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2017-07-20",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.2",",,7","9.4",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2017-07-21",,,,,"2.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","10.0",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2017-07-22",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","21.7",",,7","10.6",",,7","15.0",",,7,0800",,,,,,
"USC00451233","2017-07-23",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","25.6",",,7","13.3",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2017-07-24",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.6",",,7","10.0",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2017-07-25",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","23.3",",,7","10.0",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2017-07-26",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","25.6",",,7","12.2",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2017-07-27",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","25.0",",,7","12.2",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2017-07-28",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","10.0",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2017-07-29",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","21.7",",,7","10.0",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2017-07-30",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","23.3",",,7","10.0",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2017-07-31",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","23.3",",,7","10.6",",,7","17.2",",,7,0800",,,,,,
"USC00451233","2017-08-01",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","24.4",",,7","13.3",",,7","14.4",",,7,0800",,,,,,
"USC00451233","2017-08-02",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","27.2",",,7","14.4",",,7","20.6",",,7,0800",,,,,,
"USC00451233","2017-08-03",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","29.4",",,7","15.6",",,7","17.2",",,7,0800",,,,,,
"USC00451233","2017-08-04",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","31.7",",,7","16.1",",,7","16.7",",,7,0800",,,,,,
"USC00451233","2017-08-05",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","29.4",",,7","12.8",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2017-08-06",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","24.4",",,7","13.3",",,7","14.4",",,7,0800",,,,,,
"USC00451233","2017-08-07",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","25.6",",,7","14.4",",,7","15.0",",,7,0800",,,,,,
"USC00451233","2017-08-08",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","27.2",",,7","15.0",",,7","15.0",",,7,0800",,,,,,
"USC00451233","2017-08-09",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,",,,,,,,,,,,,
"USC00451233","2017-08-10",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,",,,,,,,,,,,,
"USC00451233","2017-08-11",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,",,,,,,,,,,,,
"USC00451233","2017-08-12",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","28.3",",,7","11.7",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2017-08-13",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","21.1",",,7","11.7",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2017-08-14",,,,,"3.6",",,7,0800","0.0",",,7,","0.0",",,7,","17.2",",,7","9.4",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2017-08-15",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","8.3",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2017-08-16",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.6",",,7","8.9",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2017-08-17",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","21.7",",,7","10.0",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2017-08-18",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.6",",,7","10.6",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2017-08-19",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","21.1",",,7","11.1",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2017-08-20",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.0",",,7","10.0",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2017-08-21",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","21.1",",,7","10.6",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2017-08-22",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","23.9",",,7","10.6",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2017-08-23",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","27.2",",,7","12.8",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2017-08-24",,,,,"4.3",",,7,0800","0.0",",,7,","0.0",",,7,","24.4",",,7","9.4",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2017-08-25",,,,,"0.5",",,7,0800","0.0",",,7,","0.0",",,7,","15.6",",,7","7.8",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2017-08-26",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.9",",,7","7.8",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2017-08-27",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","23.9",",,7","10.0",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2017-08-28",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","26.7",",,7","12.8",",,7","14.4",",,7,0800",,,,,,
"USC00451233","2017-08-29",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","28.9",",,7","13.9",",,7","15.6",",,7,0800",,,,,,
"USC00451233","2017-08-30",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","28.3",",,7","12.2",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2017-08-31",,,,,"1.8",",,7,0800","0.0",",,7,","0.0",",,7,","20.6",",,7","12.2",",,7","13.9",",,7,0800",,,,,,
"USC00451233","2017-09-01",,,,,"0.8",",,7,0800","0.0",",,7,","0.0",",,7,","20.0",",,7","11.1",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2017-09-02",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","24.4",",,7","10.6",",,7","13.9",",,7,0800",,,,,,
"USC00451233","2017-09-03",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","27.8",",,7","13.9",",,7","15.0",",,7,0800",,,,,,
"USC00451233","2017-09-04",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","27.8",",,7","15.0",",,7","15.0",",,7,0800",,,,,,
"USC00451233","2017-09-05",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","29.4",",,7","15.0",",,7","27.2",",,7,0800",,,,,,
"USC00451233","2017-09-06",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","32.2",",,7","15.0",",,7","15.6",",,7,0800",,,,,,
"USC00451233","2017-09-07",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","25.0",",,7","14.4",",,7","14.4",",,7,0800",,,,,,
"USC00451233","2017-09-08",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","25.0",",,7","13.9",",,7","15.0",",,7,0800",,,,,,
"USC00451233","2017-09-09",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.0",",,7","12.2",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2017-09-10",,,,,"7.4",",,7,0800","0.0",",,7,","0.0",",,7,","18.3",",,7","10.6",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2017-09-11",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","8.9",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2017-09-12",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","23.9",",,7","8.9",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2017-09-13",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.8",",,7","9.4",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2017-09-14",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.8",",,7","8.3",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2017-09-15",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","7.8",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2017-09-16",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","19.4",",,7","7.8",",,7","13.9",",,7,0800",,,,,,
"USC00451233","2017-09-17",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.0",",,7","11.1",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2017-09-18",,,,,"12.2",",,7,0800","0.0",",,7,","0.0",",,7,","15.6",",,7","6.7",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2017-09-19",,,,,"27.2",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","5.6",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2017-09-20",,,,,"14.5",",,7,0800","0.0",",,7,","0.0",",,7,","9.4",",,7","5.6",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2017-09-21",,,,,"2.3",",,7,0800","0.0",",,7,","0.0",",,7,","8.3",",,7","5.6",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2017-09-22",,,,,"1.8",",,7,0800","0.0",",,7,","0.0",",,7,","11.7",",,7","6.7",",,7","7.2",",,7,0800",,,,,,
"USC00451233","2017-09-23",,,,,"0.5",",,7,0800","0.0",",,7,","0.0",",,7,","14.4",",,7","6.7",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2017-09-24",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","16.1",",,7","6.7",",,7","7.2",",,7,0800",,,,,,
"USC00451233","2017-09-25",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.2",",,7","7.2",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2017-09-26",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","14.4",",,7","8.9",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2017-09-27",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.3",",,7","8.9",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2017-09-28",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","23.3",",,7","10.6",",,7","18.3",",,7,0800",,,,,,
"USC00451233","2017-09-29",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","25.0",",,7","11.7",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2017-09-30",,,,,"10.4",",,7,0800","0.0",",,7,","0.0",",,7,","15.0",",,7","8.9",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2017-10-01",,,,,"36.1",",,7,0800","0.0",",,7,","0.0",",,7,","11.7",",,7","7.2",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2017-10-02",,,,,"7.4",",,7,0800","0.0",",,7,","0.0",",,7,","10.0",",,7","5.6",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2017-10-03",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","10.0",",,7","4.4",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2017-10-04",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","13.9",",,7","4.4",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2017-10-05",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","14.4",",,7","5.0",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2017-10-06",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","15.6",",,7","5.0",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2017-10-07",,,,,"9.9",",,7,0800","0.0",",,7,","0.0",",,7,","16.1",",,7","5.0",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2017-10-08",,,,,"35.3",",,7,0800","0.0",",,7,","0.0",",,7,","10.6",",,7","1.7",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2017-10-09",,,,,"1.3",",,7,0800","0.0",",,7,","0.0",",,7,","9.4",",,7","3.3",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2017-10-10",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","11.1",",,7","3.3",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2017-10-11",,,,,"4.8",",,7,0800","0.0",",,7,","0.0",",,7,","10.0",",,7","3.3",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2017-10-12",,,,,"13.7",",,7,0800","0.0",",,7,","0.0",",,7,","7.2",",,7","2.2",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2017-10-13",,,,,"20.6",",,7,0800","0.0",",,7,","0.0",",,7,","5.0",",,7","2.2",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2017-10-14",,,,,"4.6",",,7,0800","0.0",",,7,","0.0",",,7,","4.4",",,7","0.0",",,7","2.2",",,7,0800",,,,,,
"USC00451233","2017-10-15",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","8.3",",,7","2.2",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2017-10-16",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","12.8",",,7","3.9",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2017-10-17",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","13.9",",,7","5.0",",,7","7.2",",,7,0800",,,,,,
"USC00451233","2017-10-18",,,,,"7.1",",,7,0800","0.0",",,7,","0.0",",,7,","11.1",",,7","3.9",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2017-10-19",,,,,"68.6",",,7,0800","0.0",",,7,","0.0",",,7,","13.9",",,7","4.4",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2017-10-20",,,,,"50.8",",,7,0800","0.0",",,7,","0.0",",,7,","8.3",",,7","5.6",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2017-10-21",,,,,"23.6",",,7,0800","0.0",",,7,","0.0",",,7,","6.1",",,7","3.3",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2017-10-22",,,,,"84.6",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","3.3",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2017-10-23",,,,,"4.3",",,7,0800","0.0",",,7,","0.0",",,7,","10.0",",,7","5.6",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2017-10-24",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","11.7",",,7","5.6",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2017-10-25",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","15.0",",,7","5.6",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2017-10-26",,,,,"13.0",",,7,0800","0.0",",,7,","0.0",",,7,","11.7",",,7","5.6",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2017-10-27",,,,,"0.5",",,7,0800","0.0",",,7,","0.0",",,7,","8.9",",,7","6.1",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2017-10-28",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.3",",,7","8.3",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2017-10-29",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.2",",,7","5.6",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2017-10-30",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","11.7",",,7","5.6",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2017-10-31",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","10.6",",,7","2.2",",,7","2.2",",,7,0800",,,,,,
"USC00451233","2017-11-01",,,,,"3.8",",,7,0800","0.0",",,7,","0.0",",,7,","11.1",",,7","2.2",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2017-11-02",,,,,"8.9",",,7,0800","0.0",",,7,","0.0",",,7,","7.2",",,7","3.9",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2017-11-03",,,,,"19.8",",,7,0800","0.0",",,7,","0.0",",,7,","5.6",",,7","-0.6",",,7","-0.6",",,7,0800","    1",",,7",,,,
"USC00451233","2017-11-04",,,,,"4.6",",,7,0800","23.0",",,7,","25.0",",,7,","-0.6",",,7","-1.7",",,7","-1.1",",,7,0800",,,,,,
"USC00451233","2017-11-05",,,,,"16.5",",,7,0800","46.0",",,7,","76.0",",,7,","0.6",",,7","-1.1",",,7","-0.6",",,7,0800",,,,,,
"USC00451233","2017-11-06",,,,,"6.6",",,7,0800","41.0",",,7,","127.0",",,7,","-0.6",",,7","-1.7",",,7","-1.7",",,7,0800",,,,,,
"USC00451233","2017-11-07",,,,,"0.0",",,7,0800","0.0",",,7,","127.0",",,7,","1.7",",,7","-1.7",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2017-11-08",,,,,"0.0",",,7,0800","0.0",",,7,","76.0",",,7,","5.0",",,7","0.0",",,7","4.4",",,7,0800",,,,,,
"USC00451233","2017-11-09",,,,,"1.5",",,7,0800","0.0",",,7,","0.0",",,7,","6.7",",,7","2.2",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2017-11-10",,,,,"22.9",",,7,0800","0.0",",,7,","0.0",",,7,","6.7",",,7","1.7",",,7","2.2",",,7,0800",,,,,,
"USC00451233","2017-11-11",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","5.0",",,7","1.7",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2017-11-12",,,,,"7.6",",,7,0800","0.0",",,7,","0.0",",,7,","7.2",",,7","3.3",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2017-11-13",,,,,"14.7",",,7,0800","0.0",",,7,","0.0",",,7,","8.3",",,7","5.0",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2017-11-14",,,,,"33.0",",,7,0800","0.0",",,7,","0.0",",,7,","7.8",",,7","3.3",",,7","3.3",",,7,0800",,,,,"    1",",,7"
"USC00451233","2017-11-15",,,,,"9.7",",,7,0800","0.0",",,7,","0.0",",,7,","6.7",",,7","2.8",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2017-11-16",,,,,"24.1",",,7,0800","0.0",",,7,","0.0",",,7,","3.9",",,7","1.7",",,7","2.2",",,7,0800",,,,,,
"USC00451233","2017-11-17",,,,,"16.0",",,7,0800","0.0",",,7,","0.0",",,7,","3.3",",,7","1.1",",,7","2.8",",,7,0800",,,,,,
"USC00451233","2017-11-18",,,,,"3.8",",,7,0800","0.0",",,7,","0.0",",,7,","4.4",",,7","2.8",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2017-11-19",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","4.4",",,7","0.6",",,7","2.2",",,7,0800",,,,,,
"USC00451233","2017-11-20",,,,,"36.6",",,7,0800","0.0",",,7,","0.0",",,7,","6.7",",,7","1.7",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2017-11-21",,,,,"21.8",",,7,0800","0.0",",,7,","0.0",",,7,","6.7",",,7","4.4",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2017-11-22",,,,,"48.8",",,7,0800","0.0",",,7,","0.0",",,7,","9.4",",,7","5.0",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2017-11-23",,,,,"38.4",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","8.9",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2017-11-24",,,,,"36.1",",,7,0800","0.0",",,7,","0.0",",,7,","9.4",",,7","4.4",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2017-11-25",,,,,"1.5",",,7,0800","0.0",",,7,","0.0",",,7,","6.7",",,7","2.8",",,7","2.8",",,7,0800",,,,,,
"USC00451233","2017-11-26",,,,,"6.4",",,7,0800","0.0",",,7,","0.0",",,7,","10.6",",,7","2.8",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2017-11-27",,,,,"30.2",",,7,0800","0.0",",,7,","0.0",",,7,","9.4",",,7","2.2",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2017-11-28",,,,,"2.5",",,7,0800","0.0",",,7,","0.0",",,7,","5.0",",,7","1.7",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2017-11-29",,,,,"40.4",",,7,0800","0.0",",,7,","0.0",",,7,","3.9",",,7","1.7",",,7","2.8",",,7,0800",,,,,,
"USC00451233","2017-11-30",,,,,"0.8",",,7,0800","0.0",",,7,","0.0",",,7,","5.6",",,7","2.2",",,7","2.8",",,7,0800",,,,,,
"USC00451233","2017-12-01",,,,,"14.2",",,7,0800","0.0",",,7,","0.0",",,7,","4.4",",,7","0.6",",,7","0.6",",,7,0800",,,,,,
